"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31"
"hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard","hard"
"Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs","Cs"
"Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds","Ds"
"6","1","1","0","1","3","0","5","6","1","0","3","9","3","2","3","3.53553390593274","0.707106781186547","-1.41421356237309","-3.53553390593274","3.53553390593274","-2.12132034355964","4.24264068711928","-0.707106781186547","3","-0.5","2","3.5","-0.353553390593274","-2.47487373415292","-2.5"
"1","1","0","1","3","0","5","6","1","0","3","9","3","2","3","0","0","-0.707106781186547","2.12132034355964","-0.707106781186547","0.707106781186547","-4.24264068711928","0.707106781186547","2.12132034355964","0.5","-4","-5.5","1","-3.88908729652601","1.76776695296637","-1"
"1","0","1","3","0","5","6","1","0","3","9","3","2","3","0","2","0.707106781186547","-1.41421356237309","-3.53553390593274","3.53553390593274","-2.12132034355964","4.24264068711928","-0.707106781186547","-1.41421356237309","-1.5","-1","-4.5","1.5","-2.47487373415292","2.82842712474619","-1.25"
"0","1","3","0","5","6","1","0","3","9","3","2","3","0","2","4","-0.707106781186547","2.12132034355964","-0.707106781186547","0.707106781186547","-4.24264068711928","0.707106781186547","2.12132034355964","-1.41421356237309","-1","5","3.5","-1.5","-2.82842712474619","2.82842712474619","-2.5"
"1","3","0","5","6","1","0","3","9","3","2","3","0","2","4","0","-1.41421356237309","-3.53553390593274","3.53553390593274","-2.12132034355964","4.24264068711928","-0.707106781186547","-1.41421356237309","2.82842712474619","-0.5","2","3.5","-1","-0.353553390593273","3.88908729652601","-1"
"3","0","5","6","1","0","3","9","3","2","3","0","2","4","0","0","2.12132034355964","-0.707106781186547","0.707106781186547","-4.24264068711928","0.707106781186547","2.12132034355964","-1.41421356237309","0","-4","-5.5","1","3","0.353553390593273","0.707106781186547","3.25"
"0","5","6","1","0","3","9","3","2","3","0","2","4","0","0","0","-3.53553390593274","3.53553390593274","-2.12132034355964","4.24264068711928","-0.707106781186547","-1.41421356237309","2.82842712474619","0","-1","-4.5","1.5","2","-1.06066017177982","1.06066017177982","4"
"5","6","1","0","3","9","3","2","3","0","2","4","0","0","0","0","-0.707106781186547","0.707106781186547","-4.24264068711928","0.707106781186547","2.12132034355964","-1.41421356237309","0","0","5","3.5","-1.5","0","-1.76776695296637","3.18198051533946","5"
"6","1","0","3","9","3","2","3","0","2","4","0","0","0","0","0","3.53553390593274","-2.12132034355964","4.24264068711928","-0.707106781186547","-1.41421356237309","2.82842712474619","0","0","2","3.5","-1","0","-2.47487373415292","2.12132034355964","5.25"
"1","0","3","9","3","2","3","0","2","4","0","0","0","0","0","2","0.707106781186547","-4.24264068711928","0.707106781186547","2.12132034355964","-1.41421356237309","0","0","-1.41421356237309","-5.5","1","3","-1","1.76776695296637","1.41421356237309","3.25"
"0","3","9","3","2","3","0","2","4","0","0","0","0","0","2","0","-2.12132034355964","4.24264068711928","-0.707106781186547","-1.41421356237309","2.82842712474619","0","0","1.41421356237309","-4.5","1.5","2","-1","2.82842712474619","0.707106781186547","4"
"3","9","3","2","3","0","2","4","0","0","0","0","0","2","0","0","-4.24264068711928","0.707106781186547","2.12132034355964","-1.41421356237309","0","0","-1.41421356237309","0","3.5","-1.5","0","1","2.82842712474619","-0.707106781186547","6"
"9","3","2","3","0","2","4","0","0","0","0","0","2","0","0","2","4.24264068711928","-0.707106781186547","-1.41421356237309","2.82842712474619","0","0","1.41421356237309","-1.41421356237309","3.5","-1","0","0","3.88908729652601","-1.41421356237309","4.75"
"3","2","3","0","2","4","0","0","0","0","0","2","0","0","2","3","0.707106781186547","2.12132034355964","-1.41421356237309","0","0","-1.41421356237309","0","-0.707106781186547","1","3","-1","-2.5","0.707106781186547","-1.06066017177982","1.75"
"2","3","0","2","4","0","0","0","0","0","2","0","0","2","3","11","-0.707106781186547","-1.41421356237309","2.82842712474619","0","0","1.41421356237309","-1.41421356237309","-5.65685424949238","1.5","2","-1","-6","1.06066017177982","-4.94974746830583","-1.75"
"3","0","2","4","0","0","0","0","0","2","0","0","2","3","11","5","2.12132034355964","-1.41421356237309","0","0","-1.41421356237309","0","-0.707106781186547","4.24264068711928","-1.5","0","1","-5.5","3.18198051533946","-6.7175144212722","-3.5"
"0","2","4","0","0","0","0","0","2","0","0","2","3","11","5","3","-1.41421356237309","2.82842712474619","0","0","1.41421356237309","-1.41421356237309","-5.65685424949238","1.41421356237309","-1","0","0","3","2.12132034355964","-6.36396103067893","-5"
"2","4","0","0","0","0","0","2","0","0","2","3","11","5","3","2","-1.41421356237309","0","0","-1.41421356237309","0","-0.707106781186547","4.24264068711928","0.707106781186547","3","-1","-2.5","5.5","1.41421356237309","-5.65685424949238","-4.5"
"4","0","0","0","0","0","2","0","0","2","3","11","5","3","2","4","2.82842712474619","0","0","1.41421356237309","-1.41421356237309","-5.65685424949238","1.41421356237309","-1.41421356237309","2","-1","-6","1","0.707106781186547","0.707106781186547","-6"
"0","0","0","0","0","2","0","0","2","3","11","5","3","2","4","2","0","0","-1.41421356237309","0","-0.707106781186547","4.24264068711928","0.707106781186547","1.41421356237309","0","1","-5.5","-0.5","-0.707106781186547","3.53553390593274","-7.5"
"0","0","0","0","2","0","0","2","3","11","5","3","2","4","2","0","0","0","1.41421356237309","-1.41421356237309","-5.65685424949238","1.41421356237309","-1.41421356237309","1.41421356237309","0","0","3","2","-1.41421356237309","4.94974746830583","-6.5"
"0","0","0","2","0","0","2","3","11","5","3","2","4","2","0","1","0","-1.41421356237309","0","-0.707106781186547","4.24264068711928","0.707106781186547","1.41421356237309","-0.707106781186547","-1","-2.5","5.5","2.5","-1.06066017177982","4.94974746830583","-5.25"
"0","0","2","0","0","2","3","11","5","3","2","4","2","0","1","2","0","1.41421356237309","-1.41421356237309","-5.65685424949238","1.41421356237309","-1.41421356237309","1.41421356237309","-0.707106781186547","-1","-6","1","-0.5","-4.94974746830583","3.18198051533946","-0.25"
"0","2","0","0","2","3","11","5","3","2","4","2","0","1","2","0","-1.41421356237309","0","-0.707106781186547","4.24264068711928","0.707106781186547","1.41421356237309","-0.707106781186547","1.41421356237309","1","-5.5","-0.5","-0.5","-6.7175144212722","2.82842712474619","2.25"
"2","0","0","2","3","11","5","3","2","4","2","0","1","2","0","1","1.41421356237309","-1.41421356237309","-5.65685424949238","1.41421356237309","-1.41421356237309","1.41421356237309","-0.707106781186547","-0.707106781186547","0","3","2","1","-6.36396103067893","1.41421356237309","3.5"
"0","0","2","3","11","5","3","2","4","2","0","1","2","0","1","3","0","-0.707106781186547","4.24264068711928","0.707106781186547","1.41421356237309","-0.707106781186547","1.41421356237309","-1.41421356237309","-2.5","5.5","2.5","-1","-5.65685424949238","0.353553390593273","3.25"
"0","2","3","11","5","3","2","4","2","0","1","2","0","1","3","0","-1.41421356237309","-5.65685424949238","1.41421356237309","-1.41421356237309","1.41421356237309","-0.707106781186547","-0.707106781186547","2.12132034355964","-6","1","-0.5","-1","0.707106781186547","0.353553390593274","5.25"
"2","3","11","5","3","2","4","2","0","1","2","0","1","3","0","1","-0.707106781186547","4.24264068711928","0.707106781186547","1.41421356237309","-0.707106781186547","1.41421356237309","-1.41421356237309","-0.707106781186547","-5.5","-0.5","-0.5","1.5","3.53553390593274","-0.707106781186547","6"
"3","11","5","3","2","4","2","0","1","2","0","1","3","0","1","6","-5.65685424949238","1.41421356237309","-1.41421356237309","1.41421356237309","-0.707106781186547","-0.707106781186547","2.12132034355964","-3.53553390593274","3","2","1","-2","4.94974746830583","-2.12132034355964","4"
"11","5","3","2","4","2","0","1","2","0","1","3","0","1","6","2","4.24264068711928","0.707106781186547","1.41421356237309","-0.707106781186547","1.41421356237309","-1.41421356237309","-0.707106781186547","2.82842712474619","5.5","2.5","-1","-3.5","4.94974746830583","-1.06066017177982","3.25"
"5","3","2","4","2","0","1","2","0","1","3","0","1","6","2","0","1.41421356237309","-1.41421356237309","1.41421356237309","-0.707106781186547","-0.707106781186547","2.12132034355964","-3.53553390593274","1.41421356237309","1","-0.5","-1","2.5","3.18198051533946","-1.76776695296637","1.5"
"3","2","4","2","0","1","2","0","1","3","0","1","6","2","0","5","0.707106781186547","1.41421356237309","-0.707106781186547","1.41421356237309","-1.41421356237309","-0.707106781186547","2.82842712474619","-3.53553390593274","-0.5","-0.5","1.5","1.5","2.82842712474619","-2.82842712474619","-0.999999999999999"
"2","4","2","0","1","2","0","1","3","0","1","6","2","0","5","10","-1.41421356237309","1.41421356237309","-0.707106781186547","-0.707106781186547","2.12132034355964","-3.53553390593274","1.41421356237309","-3.53553390593274","2","1","-2","-6.5","1.41421356237309","-2.47487373415292","-3.75"
"4","2","0","1","2","0","1","3","0","1","6","2","0","5","10","3","1.41421356237309","-0.707106781186547","1.41421356237309","-1.41421356237309","-0.707106781186547","2.82842712474619","-3.53553390593274","4.94974746830583","2.5","-1","-3.5","-4","0.353553390593273","-3.18198051533946","-3.5"
"2","0","1","2","0","1","3","0","1","6","2","0","5","10","3","3","1.41421356237309","-0.707106781186547","-0.707106781186547","2.12132034355964","-3.53553390593274","1.41421356237309","-3.53553390593274","0","-0.5","-1","2.5","4.5","0.353553390593274","-4.24264068711928","-5.25"
"0","1","2","0","1","3","0","1","6","2","0","5","10","3","3","2","-0.707106781186547","1.41421356237309","-1.41421356237309","-0.707106781186547","2.82842712474619","-3.53553390593274","4.94974746830583","0.707106781186547","-0.5","1.5","1.5","4","-0.707106781186547","-1.76776695296637","-5.75"
"1","2","0","1","3","0","1","6","2","0","5","10","3","3","2","1","-0.707106781186547","-0.707106781186547","2.12132034355964","-3.53553390593274","1.41421356237309","-3.53553390593274","0","0.707106781186547","1","-2","-6.5","1.5","-2.12132034355964","2.82842712474619","-3"
"2","0","1","3","0","1","6","2","0","5","10","3","3","2","1","0","1.41421356237309","-1.41421356237309","-0.707106781186547","2.82842712474619","-3.53553390593274","4.94974746830583","0.707106781186547","0.707106781186547","-1","-3.5","-4","2","-1.06066017177982","4.24264068711928","-2.25"
"0","1","3","0","1","6","2","0","5","10","3","3","2","1","0","3","-0.707106781186547","2.12132034355964","-3.53553390593274","1.41421356237309","-3.53553390593274","0","0.707106781186547","-2.12132034355964","-1","2.5","4.5","0","-1.76776695296637","5.3033008588991","-3.5"
"1","3","0","1","6","2","0","5","10","3","3","2","1","0","3","0","-1.41421356237309","-0.707106781186547","2.82842712474619","-3.53553390593274","4.94974746830583","0.707106781186547","0.707106781186547","2.12132034355964","1.5","1.5","4","-1","-2.82842712474619","4.94974746830583","-1"
"3","0","1","6","2","0","5","10","3","3","2","1","0","3","0","2","2.12132034355964","-3.53553390593274","1.41421356237309","-3.53553390593274","0","0.707106781186547","-2.12132034355964","-1.41421356237309","-2","-6.5","1.5","0.5","-2.47487373415292","1.41421356237309","3.25"
"0","1","6","2","0","5","10","3","3","2","1","0","3","0","2","0","-0.707106781186547","2.82842712474619","-3.53553390593274","4.94974746830583","0.707106781186547","0.707106781186547","2.12132034355964","1.41421356237309","-3.5","-4","2","0.5","-3.18198051533946","0.353553390593274","4"
"1","6","2","0","5","10","3","3","2","1","0","3","0","2","0","1","-3.53553390593274","1.41421356237309","-3.53553390593274","0","0.707106781186547","-2.12132034355964","-1.41421356237309","-0.707106781186547","2.5","4.5","0","0.5","-4.24264068711928","1.06066017177982","5.25"
"6","2","0","5","10","3","3","2","1","0","3","0","2","0","1","0","2.82842712474619","-3.53553390593274","4.94974746830583","0.707106781186547","0.707106781186547","2.12132034355964","1.41421356237309","0.707106781186547","1.5","4","-1","0.5","-1.76776695296637","0.353553390593274","6"
"2","0","5","10","3","3","2","1","0","3","0","2","0","1","0","1","1.41421356237309","-3.53553390593274","0","0.707106781186547","-2.12132034355964","-1.41421356237309","-0.707106781186547","-0.707106781186547","-6.5","1.5","0.5","0","2.82842712474619","1.06066017177982","4.75"
"0","5","10","3","3","2","1","0","3","0","2","0","1","0","1","0","-3.53553390593274","4.94974746830583","0.707106781186547","0.707106781186547","2.12132034355964","1.41421356237309","0.707106781186547","0.707106781186547","-4","2","0.5","0","4.24264068711928","1.06066017177982","4.25"
"5","10","3","3","2","1","0","3","0","2","0","1","0","1","0","2","-3.53553390593274","0","0.707106781186547","-2.12132034355964","-1.41421356237309","-0.707106781186547","-0.707106781186547","-1.41421356237309","4.5","0","0.5","-0.5","5.3033008588991","0","5.25"
"Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds","Denoise_Ds"
"6","1","1","0","1","3","0","5","6","1","0","3","9","3","2","3","3.53553390593274","0","0","-3.53553390593274","3.53553390593274","0","4.24264068711928","0","0","0","0","0","0","0","0"
"1","1","0","1","3","0","5","6","1","0","3","9","3","2","3","0","0","0","0","0","0","-4.24264068711928","0","0","0","0","0","0","0","0","0"
"1","0","1","3","0","5","6","1","0","3","9","3","2","3","0","2","0","0","-3.53553390593274","3.53553390593274","0","4.24264068711928","0","0","0","0","0","0","0","0","0"
"0","1","3","0","5","6","1","0","3","9","3","2","3","0","2","4","0","0","0","0","-4.24264068711928","0","0","0","0","0","0","0","0","0","0"
"1","3","0","5","6","1","0","3","9","3","2","3","0","2","4","0","0","-3.53553390593274","3.53553390593274","0","4.24264068711928","0","0","2.82842712474619","0","0","0","0","0","0","0"
"3","0","5","6","1","0","3","9","3","2","3","0","2","4","0","0","0","0","0","-4.24264068711928","0","0","0","0","0","0","0","0","0","0","0"
"0","5","6","1","0","3","9","3","2","3","0","2","4","0","0","0","-3.53553390593274","3.53553390593274","0","4.24264068711928","0","0","2.82842712474619","0","0","0","0","0","0","0","0"
"5","6","1","0","3","9","3","2","3","0","2","4","0","0","0","0","0","0","-4.24264068711928","0","0","0","0","0","0","0","0","0","0","0","0"
